Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2075,0.002453,0.000200,0.000122,0.000091,0.000072,0.000069,0.000068,0.000064,0.000055,0.000044,0.000035,0.000038,0.000064,0.000119,0.000197,0.000283,0.000370,0.000461,0.000554,0.000648,0.000746,0.000843,0.000928,0.000995,0.001050,0.001100,0.001150,0.001200,0.001252,0.001303,0.001352,0.001399,0.001448,0.001499,0.001552,0.001609,0.001665,0.001707,0.001733,0.001750,0.001771,0.001806,0.001848,0.001899,0.001964,0.002041,0.002141,0.002283,0.002475,0.002712,0.002977,0.003261,0.003570,0.003901,0.004254,0.004643,0.005059,0.005479,0.005895,0.006320,0.006769,0.007268,0.007832,0.008478,0.009194,0.010020,0.010893,0.011714,0.012441,0.013150,0.013967,0.014992,0.016235,0.017742,0.019524,0.021734,0.024245,0.026791,0.029290,0.031969,0.035009,0.038847,0.043862,0.050305,0.057978,0.066534,0.075686,0.085277,0.095286,0.105819,0.117015,0.129030,0.142013,0.156094,0.171386,0.186531,0.201225,0.215147,0.227968,0.239367,0.251335,0.263902,0.277097,0.290952,0.305499,0.320774,0.336813,0.353654,0.371336,0.389903,0.409398,0.429868,0.451362,0.473930,0.497626,0.522508,0.548633,0.576065,0.604868,0.635111
2076,0.002414,0.000197,0.000121,0.000090,0.000071,0.000068,0.000067,0.000063,0.000055,0.000043,0.000034,0.000037,0.000063,0.000118,0.000195,0.000281,0.000367,0.000457,0.000550,0.000643,0.000741,0.000837,0.000921,0.000988,0.001042,0.001091,0.001142,0.001192,0.001242,0.001294,0.001342,0.001389,0.001437,0.001487,0.001540,0.001597,0.001651,0.001694,0.001719,0.001735,0.001757,0.001791,0.001832,0.001882,0.001947,0.002022,0.002121,0.002262,0.002453,0.002688,0.002951,0.003233,0.003539,0.003867,0.004216,0.004602,0.005013,0.005428,0.005839,0.006258,0.006701,0.007192,0.007752,0.008396,0.009112,0.009937,0.010810,0.011628,0.012351,0.013054,0.013863,0.014880,0.016114,0.017612,0.019382,0.021579,0.024075,0.026605,0.029084,0.031742,0.034757,0.038567,0.043556,0.049978,0.057629,0.066161,0.075283,0.084834,0.094795,0.105271,0.116403,0.128347,0.141255,0.155257,0.170467,0.185533,0.200149,0.213997,0.226750,0.238087,0.249992,0.262491,0.275616,0.289396,0.303866,0.319060,0.335013,0.351763,0.369351,0.387819,0.407210,0.427570,0.448949,0.471396,0.494966,0.519714,0.545700,0.572985,0.601634,0.631716
2077,0.002375,0.000195,0.000119,0.000089,0.000070,0.000068,0.000066,0.000062,0.000054,0.000043,0.000034,0.000037,0.000062,0.000116,0.000193,0.000279,0.000364,0.000454,0.000546,0.000639,0.000735,0.000831,0.000914,0.000981,0.001034,0.001083,0.001133,0.001183,0.001233,0.001284,0.001332,0.001378,0.001426,0.001476,0.001528,0.001584,0.001638,0.001680,0.001706,0.001721,0.001742,0.001776,0.001816,0.001866,0.001929,0.002004,0.002102,0.002241,0.002430,0.002664,0.002925,0.003205,0.003508,0.003833,0.004179,0.004560,0.004968,0.005379,0.005783,0.006197,0.006633,0.007118,0.007674,0.008315,0.009031,0.009856,0.010728,0.011544,0.012262,0.012959,0.013761,0.014770,0.015995,0.017483,0.019242,0.021426,0.023908,0.026421,0.028881,0.031518,0.034508,0.038291,0.043255,0.049654,0.057285,0.065792,0.074883,0.084395,0.094308,0.104729,0.115797,0.127672,0.140505,0.154429,0.169559,0.184544,0.199084,0.212858,0.225544,0.236821,0.248662,0.261095,0.274150,0.287857,0.302250,0.317363,0.333231,0.349892,0.367387,0.385756,0.405044,0.425296,0.446561,0.468889,0.492334,0.516950,0.542798,0.569938,0.598435,0.628356
2078,0.002336,0.000192,0.000117,0.000088,0.000069,0.000067,0.000065,0.000062,0.000053,0.000042,0.000033,0.000036,0.000061,0.000115,0.000192,0.000276,0.000361,0.000451,0.000542,0.000634,0.000730,0.000825,0.000908,0.000974,0.001027,0.001075,0.001125,0.001174,0.001224,0.001274,0.001322,0.001367,0.001415,0.001465,0.001516,0.001572,0.001625,0.001667,0.001692,0.001707,0.001728,0.001761,0.001801,0.001849,0.001912,0.001986,0.002082,0.002220,0.002408,0.002640,0.002900,0.003178,0.003478,0.003800,0.004142,0.004520,0.004924,0.005330,0.005729,0.006136,0.006565,0.007044,0.007596,0.008235,0.008951,0.009776,0.010646,0.011460,0.012174,0.012865,0.013660,0.014662,0.015878,0.017355,0.019103,0.021275,0.023743,0.026239,0.028681,0.031296,0.034262,0.038018,0.042957,0.049335,0.056944,0.065426,0.074487,0.083961,0.093827,0.104192,0.115197,0.127003,0.139762,0.153609,0.168660,0.183567,0.198030,0.211732,0.224350,0.235568,0.247346,0.259713,0.272699,0.286334,0.300651,0.315683,0.331467,0.348041,0.365443,0.383715,0.402901,0.423046,0.444198,0.466408,0.489728,0.514215,0.539925,0.566922,0.595268,0.625031
2079,0.002298,0.000189,0.000116,0.000086,0.000069,0.000066,0.000064,0.000061,0.000053,0.000041,0.000032,0.000035,0.000060,0.000114,0.000190,0.000274,0.000359,0.000447,0.000538,0.000629,0.000725,0.000819,0.000901,0.000967,0.001019,0.001067,0.001117,0.001165,0.001215,0.001265,0.001312,0.001357,0.001404,0.001453,0.001504,0.001559,0.001613,0.001654,0.001678,0.001693,0.001713,0.001746,0.001785,0.001833,0.001895,0.001967,0.002063,0.002199,0.002386,0.002617,0.002875,0.003150,0.003449,0.003767,0.004106,0.004480,0.004880,0.005281,0.005675,0.006077,0.006499,0.006972,0.007519,0.008156,0.008872,0.009697,0.010566,0.011377,0.012087,0.012772,0.013561,0.014554,0.015761,0.017229,0.018966,0.021126,0.023579,0.026060,0.028483,0.031078,0.034019,0.037749,0.042663,0.049019,0.056607,0.065065,0.074095,0.083531,0.093350,0.103660,0.114603,0.126341,0.139027,0.152797,0.167770,0.182599,0.196986,0.210617,0.223169,0.234327,0.246044,0.258346,0.271263,0.284826,0.299068,0.314021,0.329722,0.346208,0.363519,0.381695,0.400779,0.420818,0.441859,0.463952,0.487150,0.511507,0.537083,0.563937,0.592134,0.621740
2080,0.002261,0.000187,0.000114,0.000085,0.000068,0.000065,0.000064,0.000060,0.000052,0.000040,0.000032,0.000034,0.000059,0.000113,0.000188,0.000272,0.000356,0.000444,0.000534,0.000625,0.000719,0.000813,0.000894,0.000959,0.001012,0.001060,0.001108,0.001156,0.001206,0.001255,0.001302,0.001347,0.001393,0.001442,0.001493,0.001547,0.001600,0.001640,0.001665,0.001679,0.001699,0.001731,0.001770,0.001817,0.001878,0.001950,0.002044,0.002179,0.002364,0.002593,0.002850,0.003123,0.003419,0.003734,0.004070,0.004440,0.004836,0.005233,0.005622,0.006017,0.006433,0.006900,0.007443,0.008078,0.008794,0.009619,0.010487,0.011296,0.012002,0.012680,0.013462,0.014448,0.015647,0.017105,0.018831,0.020978,0.023418,0.025882,0.028287,0.030862,0.033779,0.037483,0.042373,0.048707,0.056273,0.064707,0.073708,0.083105,0.092878,0.103133,0.114015,0.125685,0.138300,0.151994,0.166889,0.181641,0.195954,0.209513,0.222000,0.233100,0.244755,0.256993,0.269842,0.283335,0.297501,0.312376,0.327995,0.344395,0.361615,0.379695,0.398680,0.418614,0.439545,0.461522,0.484598,0.508828,0.534270,0.560983,0.589032,0.618484
2081,0.002225,0.000184,0.000113,0.000084,0.000067,0.000064,0.000063,0.000059,0.000051,0.000040,0.000031,0.000034,0.000058,0.000111,0.000187,0.000270,0.000353,0.000441,0.000530,0.000620,0.000714,0.000807,0.000888,0.000952,0.001004,0.001052,0.001100,0.001148,0.001197,0.001246,0.001292,0.001336,0.001382,0.001431,0.001481,0.001535,0.001587,0.001627,0.001651,0.001665,0.001685,0.001717,0.001755,0.001801,0.001861,0.001932,0.002025,0.002158,0.002343,0.002570,0.002825,0.003097,0.003390,0.003702,0.004034,0.004401,0.004793,0.005185,0.005569,0.005959,0.006369,0.006829,0.007367,0.008001,0.008716,0.009541,0.010408,0.011215,0.011917,0.012590,0.013365,0.014344,0.015533,0.016982,0.018697,0.020832,0.023258,0.025707,0.028094,0.030649,0.033542,0.037221,0.042087,0.048399,0.055944,0.064354,0.073324,0.082683,0.092410,0.102612,0.113433,0.125037,0.137580,0.151200,0.166017,0.180693,0.194932,0.208421,0.220843,0.231885,0.243480,0.255654,0.268436,0.281858,0.295951,0.310748,0.326286,0.342600,0.359730,0.377717,0.396603,0.416433,0.437254,0.459117,0.482073,0.506176,0.531485,0.558060,0.585963,0.615261
2082,0.002189,0.000182,0.000111,0.000083,0.000066,0.000063,0.000062,0.000059,0.000050,0.000039,0.000030,0.000033,0.000057,0.000110,0.000185,0.000268,0.000350,0.000438,0.000526,0.000616,0.000709,0.000801,0.000881,0.000945,0.000997,0.001044,0.001092,0.001139,0.001188,0.001236,0.001282,0.001326,0.001372,0.001420,0.001469,0.001523,0.001575,0.001614,0.001638,0.001652,0.001671,0.001702,0.001740,0.001786,0.001845,0.001914,0.002006,0.002138,0.002321,0.002547,0.002800,0.003070,0.003361,0.003671,0.003999,0.004362,0.004751,0.005138,0.005517,0.005901,0.006305,0.006759,0.007293,0.007925,0.008640,0.009465,0.010331,0.011135,0.011833,0.012500,0.013269,0.014240,0.015421,0.016861,0.018565,0.020688,0.023100,0.025534,0.027903,0.030438,0.033308,0.036962,0.041803,0.048094,0.055618,0.064003,0.072943,0.082266,0.091947,0.102095,0.112857,0.124394,0.136867,0.150413,0.165155,0.179755,0.193921,0.207340,0.219698,0.230683,0.242217,0.254328,0.267044,0.280397,0.294417,0.309137,0.324594,0.340824,0.357865,0.375758,0.394546,0.414274,0.434987,0.456737,0.479573,0.503552,0.528730,0.555166,0.582925,0.612071
2083,0.002154,0.000180,0.000110,0.000082,0.000065,0.000063,0.000061,0.000058,0.000050,0.000039,0.000030,0.000032,0.000056,0.000109,0.000183,0.000265,0.000348,0.000434,0.000523,0.000611,0.000704,0.000795,0.000875,0.000939,0.000990,0.001036,0.001084,0.001131,0.001179,0.001227,0.001273,0.001316,0.001361,0.001409,0.001458,0.001511,0.001562,0.001602,0.001625,0.001638,0.001657,0.001688,0.001725,0.001770,0.001828,0.001897,0.001987,0.002119,0.002300,0.002525,0.002776,0.003044,0.003333,0.003639,0.003964,0.004323,0.004708,0.005092,0.005465,0.005844,0.006241,0.006690,0.007220,0.007850,0.008564,0.009389,0.010254,0.011056,0.011750,0.012412,0.013174,0.014138,0.015311,0.016741,0.018435,0.020546,0.022944,0.025362,0.027714,0.030230,0.033077,0.036706,0.041524,0.047793,0.055295,0.063657,0.072567,0.081852,0.091488,0.101584,0.112286,0.123759,0.136162,0.149635,0.164301,0.178827,0.192920,0.206271,0.218565,0.229493,0.240968,0.253016,0.265667,0.278950,0.292898,0.307543,0.322920,0.339066,0.356019,0.373820,0.392511,0.412137,0.432744,0.454381,0.477100,0.500955,0.526002,0.552303,0.579918,0.608914
2084,0.002119,0.000177,0.000108,0.000081,0.000064,0.000062,0.000061,0.000057,0.000049,0.000038,0.000029,0.000031,0.000056,0.000108,0.000182,0.000263,0.000345,0.000431,0.000519,0.000607,0.000699,0.000789,0.000869,0.000932,0.000982,0.001029,0.001076,0.001123,0.001170,0.001218,0.001263,0.001306,0.001351,0.001398,0.001447,0.001499,0.001550,0.001589,0.001612,0.001625,0.001643,0.001674,0.001710,0.001755,0.001812,0.001880,0.001969,0.002099,0.002279,0.002503,0.002752,0.003019,0.003305,0.003608,0.003929,0.004285,0.004667,0.005046,0.005414,0.005788,0.006179,0.006622,0.007147,0.007776,0.008490,0.009315,0.010179,0.010978,0.011668,0.012325,0.013080,0.014037,0.015201,0.016622,0.018306,0.020405,0.022790,0.025193,0.027528,0.030024,0.032849,0.036453,0.041248,0.047495,0.054977,0.063314,0.072194,0.081443,0.091034,0.101078,0.111721,0.123129,0.135464,0.148864,0.163456,0.177908,0.191929,0.205212,0.217443,0.228315,0.239731,0.251718,0.264304,0.277519,0.291395,0.305965,0.321263,0.337326,0.354192,0.371902,0.390497,0.410022,0.430523,0.452049,0.474651,0.498384,0.523303,0.549468,0.576942,0.605789
2085,0.002085,0.000175,0.000107,0.000080,0.000063,0.000061,0.000060,0.000056,0.000048,0.000037,0.000028,0.000031,0.000055,0.000107,0.000180,0.000261,0.000343,0.000428,0.000515,0.000602,0.000694,0.000784,0.000862,0.000925,0.000975,0.001021,0.001068,0.001114,0.001161,0.001209,0.001254,0.001296,0.001341,0.001387,0.001436,0.001488,0.001538,0.001576,0.001599,0.001612,0.001630,0.001660,0.001696,0.001740,0.001796,0.001863,0.001951,0.002080,0.002259,0.002480,0.002729,0.002993,0.003277,0.003577,0.003895,0.004248,0.004626,0.005001,0.005364,0.005732,0.006117,0.006554,0.007076,0.007702,0.008416,0.009241,0.010104,0.010901,0.011587,0.012238,0.012987,0.013937,0.015093,0.016505,0.018178,0.020266,0.022638,0.025026,0.027344,0.029821,0.032624,0.036204,0.040975,0.047201,0.054661,0.062974,0.071825,0.081037,0.090584,0.100576,0.111162,0.122506,0.134773,0.148102,0.162619,0.176998,0.190948,0.204164,0.216333,0.227150,0.238507,0.250433,0.262954,0.276102,0.289907,0.304402,0.319623,0.335604,0.352384,0.370003,0.388503,0.407928,0.428325,0.449741,0.472228,0.495840,0.520632,0.546663,0.573996,0.602696
2086,0.002051,0.000173,0.000106,0.000079,0.000062,0.000060,0.000059,0.000056,0.000048,0.000037,0.000028,0.000030,0.000054,0.000105,0.000178,0.000259,0.000340,0.000425,0.000511,0.000598,0.000688,0.000778,0.000856,0.000918,0.000968,0.001014,0.001060,0.001106,0.001153,0.001200,0.001244,0.001287,0.001330,0.001377,0.001424,0.001476,0.001526,0.001564,0.001586,0.001598,0.001616,0.001646,0.001681,0.001725,0.001780,0.001846,0.001933,0.002060,0.002238,0.002459,0.002705,0.002968,0.003249,0.003547,0.003861,0.004210,0.004585,0.004956,0.005314,0.005677,0.006056,0.006487,0.007005,0.007630,0.008343,0.009168,0.010030,0.010825,0.011508,0.012153,0.012896,0.013838,0.014987,0.016389,0.018052,0.020128,0.022487,0.024860,0.027162,0.029621,0.032402,0.035957,0.040706,0.046911,0.054349,0.062638,0.071460,0.080635,0.090138,0.100080,0.110608,0.121889,0.134088,0.147347,0.161791,0.176098,0.189978,0.203127,0.215234,0.225996,0.237296,0.249161,0.261619,0.274700,0.288435,0.302856,0.317999,0.333899,0.350594,0.368124,0.386530,0.405856,0.426149,0.447457,0.469830,0.493321,0.517987,0.543887,0.571081,0.599635
2087,0.002018,0.000170,0.000104,0.000078,0.000062,0.000059,0.000058,0.000055,0.000047,0.000036,0.000027,0.000029,0.000053,0.000104,0.000177,0.000257,0.000337,0.000422,0.000508,0.000594,0.000683,0.000772,0.000850,0.000911,0.000961,0.001006,0.001052,0.001098,0.001144,0.001191,0.001235,0.001277,0.001320,0.001366,0.001413,0.001465,0.001514,0.001551,0.001573,0.001585,0.001603,0.001632,0.001667,0.001710,0.001765,0.001829,0.001915,0.002041,0.002218,0.002437,0.002682,0.002943,0.003222,0.003517,0.003828,0.004174,0.004545,0.004912,0.005265,0.005622,0.005995,0.006421,0.006935,0.007558,0.008271,0.009096,0.009957,0.010750,0.011429,0.012069,0.012805,0.013740,0.014881,0.016274,0.017927,0.019992,0.022339,0.024697,0.026982,0.029423,0.032182,0.035714,0.040439,0.046624,0.054041,0.062306,0.071098,0.080237,0.089697,0.099588,0.110059,0.121279,0.133411,0.146600,0.160972,0.175207,0.189017,0.202100,0.214147,0.224854,0.236097,0.247902,0.260297,0.273312,0.286977,0.301326,0.316392,0.332212,0.348823,0.366264,0.384577,0.403806,0.423996,0.445196,0.467456,0.490828,0.515370,0.541138,0.568195,0.596605
2088,0.001985,0.000168,0.000103,0.000077,0.000061,0.000059,0.000058,0.000054,0.000047,0.000035,0.000027,0.000029,0.000052,0.000103,0.000175,0.000255,0.000335,0.000419,0.000504,0.000589,0.000678,0.000767,0.000843,0.000905,0.000954,0.000999,0.001045,0.001090,0.001136,0.001182,0.001226,0.001267,0.001310,0.001356,0.001403,0.001453,0.001502,0.001539,0.001560,0.001572,0.001590,0.001619,0.001653,0.001695,0.001749,0.001812,0.001897,0.002023,0.002198,0.002416,0.002659,0.002918,0.003195,0.003487,0.003795,0.004137,0.004505,0.004868,0.005216,0.005568,0.005936,0.006356,0.006866,0.007487,0.008200,0.009025,0.009885,0.010676,0.011350,0.011986,0.012716,0.013644,0.014777,0.016161,0.017804,0.019858,0.022191,0.024535,0.026804,0.029227,0.031965,0.035474,0.040176,0.046340,0.053736,0.061977,0.070739,0.079843,0.089260,0.099101,0.109516,0.120674,0.132741,0.145860,0.160161,0.174325,0.188066,0.201084,0.213070,0.223724,0.234910,0.246655,0.258988,0.271938,0.285535,0.299811,0.314802,0.330542,0.347069,0.364422,0.382644,0.401776,0.421865,0.442958,0.465106,0.488361,0.512779,0.538418,0.565339,0.593606
2089,0.001953,0.000166,0.000102,0.000076,0.000060,0.000058,0.000057,0.000054,0.000046,0.000035,0.000026,0.000028,0.000051,0.000102,0.000174,0.000253,0.000332,0.000416,0.000500,0.000585,0.000674,0.000761,0.000837,0.000898,0.000947,0.000991,0.001037,0.001082,0.001127,0.001173,0.001216,0.001257,0.001300,0.001345,0.001392,0.001442,0.001490,0.001527,0.001548,0.001560,0.001577,0.001605,0.001639,0.001680,0.001733,0.001796,0.001880,0.002004,0.002178,0.002394,0.002637,0.002894,0.003169,0.003458,0.003762,0.004101,0.004466,0.004824,0.005168,0.005515,0.005877,0.006292,0.006797,0.007417,0.008130,0.008955,0.009814,0.010602,0.011273,0.011903,0.012627,0.013549,0.014674,0.016050,0.017683,0.019725,0.022046,0.024376,0.026628,0.029033,0.031750,0.035236,0.039917,0.046059,0.053434,0.061651,0.070384,0.079452,0.088827,0.098618,0.108978,0.120076,0.132077,0.145128,0.159358,0.173452,0.187125,0.200078,0.212005,0.222605,0.233735,0.245422,0.257693,0.270578,0.284107,0.298312,0.313227,0.328889,0.345333,0.362600,0.380730,0.399766,0.419755,0.440743,0.462780,0.485919,0.510215,0.535725,0.562512,0.590637
2090,0.001922,0.000164,0.000100,0.000075,0.000059,0.000057,0.000056,0.000053,0.000045,0.000034,0.000025,0.000027,0.000051,0.000101,0.000172,0.000251,0.000330,0.000413,0.000497,0.000581,0.000669,0.000755,0.000831,0.000891,0.000940,0.000984,0.001029,0.001074,0.001119,0.001164,0.001207,0.001248,0.001290,0.001335,0.001381,0.001431,0.001478,0.001515,0.001535,0.001547,0.001564,0.001592,0.001625,0.001666,0.001718,0.001780,0.001862,0.001985,0.002158,0.002373,0.002614,0.002870,0.003142,0.003429,0.003730,0.004066,0.004427,0.004782,0.005121,0.005463,0.005818,0.006228,0.006730,0.007348,0.008061,0.008885,0.009743,0.010530,0.011197,0.011822,0.012540,0.013454,0.014572,0.015939,0.017563,0.019594,0.021902,0.024218,0.026455,0.028842,0.031538,0.035002,0.039660,0.045782,0.053136,0.061328,0.070033,0.079065,0.088397,0.098140,0.108446,0.119483,0.131420,0.144403,0.158563,0.172587,0.186193,0.199082,0.210950,0.221497,0.232572,0.244201,0.256411,0.269231,0.282693,0.296828,0.311669,0.327253,0.343615,0.360796,0.378836,0.397777,0.417666,0.438550,0.460477,0.483501,0.507676,0.533060,0.559713,0.587699
2091,0.001891,0.000162,0.000099,0.000074,0.000058,0.000057,0.000056,0.000053,0.000045,0.000034,0.000025,0.000027,0.000050,0.000100,0.000171,0.000249,0.000327,0.000409,0.000493,0.000577,0.000664,0.000750,0.000825,0.000885,0.000933,0.000977,0.001022,0.001066,0.001110,0.001156,0.001198,0.001238,0.001280,0.001325,0.001370,0.001420,0.001467,0.001503,0.001523,0.001534,0.001551,0.001578,0.001611,0.001651,0.001703,0.001764,0.001845,0.001967,0.002139,0.002353,0.002592,0.002846,0.003116,0.003400,0.003698,0.004031,0.004388,0.004739,0.005074,0.005411,0.005761,0.006165,0.006663,0.007280,0.007992,0.008816,0.009673,0.010458,0.011122,0.011741,0.012453,0.013361,0.014471,0.015830,0.017444,0.019464,0.021760,0.024062,0.026283,0.028653,0.031329,0.034770,0.039406,0.045507,0.052840,0.061009,0.069685,0.078682,0.087972,0.097667,0.107918,0.118896,0.130770,0.143686,0.157776,0.171732,0.185271,0.198097,0.209906,0.220401,0.231421,0.242992,0.255142,0.267899,0.281294,0.295359,0.310126,0.325633,0.341914,0.359010,0.376961,0.395809,0.415599,0.436379,0.458198,0.481108,0.505163,0.530421,0.556943,0.584790
2092,0.001861,0.000159,0.000098,0.000073,0.000058,0.000056,0.000055,0.000052,0.000044,0.000033,0.000024,0.000026,0.000049,0.000099,0.000169,0.000247,0.000325,0.000406,0.000489,0.000572,0.000659,0.000744,0.000819,0.000878,0.000926,0.000970,0.001014,0.001058,0.001102,0.001147,0.001189,0.001229,0.001271,0.001315,0.001360,0.001409,0.001455,0.001491,0.001511,0.001522,0.001538,0.001565,0.001598,0.001637,0.001688,0.001748,0.001828,0.001949,0.002120,0.002332,0.002570,0.002822,0.003090,0.003371,0.003666,0.003996,0.004350,0.004697,0.005027,0.005359,0.005704,0.006103,0.006597,0.007212,0.007924,0.008748,0.009604,0.010387,0.011047,0.011662,0.012368,0.013269,0.014371,0.015722,0.017326,0.019336,0.021619,0.023907,0.026113,0.028466,0.031122,0.034542,0.039156,0.045236,0.052548,0.060693,0.069340,0.078303,0.087551,0.097198,0.107396,0.118315,0.130126,0.142975,0.156997,0.170885,0.184358,0.197121,0.208872,0.219316,0.230282,0.241796,0.253885,0.266580,0.279909,0.293904,0.308599,0.324029,0.340231,0.357242,0.375104,0.393860,0.413553,0.434230,0.455942,0.478739,0.502676,0.527810,0.554200,0.581910
2093,0.001831,0.000157,0.000096,0.000072,0.000057,0.000055,0.000054,0.000051,0.000044,0.000033,0.000024,0.000026,0.000048,0.000097,0.000167,0.000245,0.000322,0.000404,0.000486,0.000568,0.000654,0.000739,0.000813,0.000872,0.000919,0.000963,0.001007,0.001050,0.001094,0.001138,0.001180,0.001220,0.001261,0.001304,0.001349,0.001398,0.001444,0.001479,0.001499,0.001510,0.001526,0.001552,0.001584,0.001623,0.001673,0.001732,0.001812,0.001931,0.002101,0.002312,0.002548,0.002799,0.003065,0.003343,0.003635,0.003962,0.004313,0.004656,0.004981,0.005308,0.005647,0.006041,0.006532,0.007145,0.007857,0.008681,0.009536,0.010317,0.010973,0.011583,0.012283,0.013178,0.014273,0.015615,0.017210,0.019209,0.021480,0.023755,0.025946,0.028282,0.030918,0.034316,0.038908,0.044968,0.052259,0.060380,0.068999,0.077927,0.087134,0.096734,0.106878,0.117739,0.129488,0.142272,0.156226,0.170046,0.183454,0.196155,0.207849,0.218241,0.229154,0.240611,0.252642,0.265274,0.278538,0.292464,0.307088,0.322442,0.338564,0.355492,0.373267,0.391930,0.411527,0.432103,0.453708,0.476394,0.500213,0.525224,0.551485,0.579060
2094,0.001801,0.000155,0.000095,0.000071,0.000056,0.000054,0.000054,0.000051,0.000043,0.000032,0.000023,0.000025,0.000047,0.000096,0.000166,0.000243,0.000320,0.000401,0.000482,0.000564,0.000649,0.000734,0.000807,0.000866,0.000913,0.000956,0.000999,0.001042,0.001086,0.001130,0.001171,0.001211,0.001251,0.001294,0.001339,0.001387,0.001433,0.001467,0.001487,0.001497,0.001513,0.001539,0.001571,0.001609,0.001658,0.001716,0.001795,0.001913,0.002082,0.002292,0.002527,0.002775,0.003040,0.003315,0.003604,0.003928,0.004275,0.004615,0.004936,0.005258,0.005592,0.005981,0.006468,0.007079,0.007791,0.008615,0.009469,0.010248,0.010900,0.011505,0.012200,0.013088,0.014176,0.015510,0.017095,0.019084,0.021343,0.023604,0.025780,0.028099,0.030716,0.034092,0.038664,0.044703,0.051973,0.060070,0.068660,0.077554,0.086721,0.096274,0.106366,0.117170,0.128857,0.141576,0.155463,0.169216,0.182560,0.195199,0.206836,0.217178,0.228037,0.239439,0.251411,0.263981,0.277180,0.291039,0.305591,0.320871,0.336914,0.353760,0.371448,0.390020,0.409521,0.429997,0.451497,0.474072,0.497776,0.522665,0.548798,0.576238
2095,0.001772,0.000153,0.000094,0.000070,0.000055,0.000054,0.000053,0.000050,0.000042,0.000032,0.000023,0.000024,0.000047,0.000095,0.000165,0.000241,0.000318,0.000398,0.000479,0.000560,0.000645,0.000728,0.000801,0.000859,0.000906,0.000949,0.000992,0.001034,0.001078,0.001121,0.001163,0.001201,0.001242,0.001285,0.001328,0.001376,0.001421,0.001456,0.001475,0.001485,0.001501,0.001527,0.001558,0.001595,0.001644,0.001701,0.001778,0.001896,0.002063,0.002272,0.002505,0.002752,0.003015,0.003288,0.003574,0.003894,0.004239,0.004574,0.004891,0.005208,0.005537,0.005921,0.006404,0.007014,0.007725,0.008549,0.009402,0.010179,0.010828,0.011428,0.012117,0.012999,0.014080,0.015405,0.016982,0.018960,0.021207,0.023455,0.025616,0.027919,0.030517,0.033872,0.038422,0.044441,0.051690,0.059764,0.068325,0.077185,0.086312,0.095818,0.105858,0.116605,0.128232,0.140887,0.154707,0.168395,0.181674,0.194252,0.205833,0.216125,0.226931,0.238278,0.250192,0.262701,0.275836,0.289628,0.304110,0.319315,0.335281,0.352045,0.369647,0.388130,0.407536,0.427913,0.449309,0.471774,0.495363,0.520131,0.546137,0.573444
2096,0.001744,0.000151,0.000093,0.000069,0.000055,0.000053,0.000052,0.000049,0.000042,0.000031,0.000022,0.000024,0.000046,0.000094,0.000163,0.000239,0.000315,0.000395,0.000475,0.000556,0.000640,0.000723,0.000795,0.000853,0.000899,0.000942,0.000985,0.001027,0.001070,0.001113,0.001154,0.001192,0.001232,0.001275,0.001318,0.001365,0.001410,0.001444,0.001463,0.001473,0.001488,0.001514,0.001544,0.001581,0.001629,0.001685,0.001762,0.001879,0.002045,0.002252,0.002484,0.002730,0.002990,0.003260,0.003543,0.003861,0.004202,0.004534,0.004847,0.005159,0.005482,0.005861,0.006341,0.006950,0.007661,0.008484,0.009337,0.010111,0.010757,0.011352,0.012035,0.012911,0.013985,0.015302,0.016869,0.018837,0.021073,0.023307,0.025454,0.027741,0.030320,0.033654,0.038183,0.044182,0.051410,0.059460,0.067994,0.076819,0.085906,0.095367,0.105356,0.116047,0.127613,0.140205,0.153959,0.167581,0.180797,0.193315,0.204841,0.215083,0.225837,0.237129,0.248985,0.261434,0.274506,0.288231,0.302643,0.317775,0.333664,0.350347,0.367864,0.386258,0.405571,0.425849,0.447142,0.469499,0.492974,0.517622,0.543503,0.570679
