Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2042,0.003474,0.000246,0.000149,0.000117,0.000097,0.000089,0.000083,0.000079,0.000076,0.000073,0.000073,0.000078,0.000090,0.000112,0.000141,0.000173,0.000207,0.000243,0.000281,0.000320,0.000362,0.000406,0.000445,0.000479,0.000510,0.000539,0.000571,0.000611,0.000661,0.000719,0.000779,0.000838,0.000892,0.000940,0.000984,0.001031,0.001080,0.001124,0.001161,0.001196,0.001235,0.001284,0.001344,0.001416,0.001503,0.001603,0.001719,0.001859,0.002027,0.002221,0.002431,0.002661,0.002921,0.003216,0.003540,0.003894,0.004261,0.004621,0.004965,0.005305,0.005685,0.006106,0.006529,0.006950,0.007392,0.007905,0.008513,0.009211,0.010011,0.010930,0.012029,0.013293,0.014664,0.016131,0.017759,0.019731,0.022058,0.024608,0.027374,0.030479,0.034088,0.038363,0.043379,0.049228,0.055926,0.063457,0.071815,0.081010,0.091071,0.102045,0.113977,0.126912,0.140886,0.155925,0.172047,0.188342,0.204547,0.220370,0.235505,0.249635,0.264613,0.280490,0.297319,0.315159,0.334068,0.354112,0.375359,0.397880,0.421753,0.447058,0.473882,0.502315,0.532454,0.564401,0.598265,0.633364,0.665032,0.698284,0.733198,0.769858
2043,0.003416,0.000242,0.000147,0.000115,0.000095,0.000087,0.000082,0.000078,0.000075,0.000072,0.000072,0.000077,0.000089,0.000110,0.000139,0.000171,0.000205,0.000241,0.000279,0.000318,0.000359,0.000402,0.000442,0.000475,0.000506,0.000535,0.000567,0.000606,0.000656,0.000713,0.000773,0.000831,0.000885,0.000933,0.000976,0.001022,0.001071,0.001114,0.001151,0.001185,0.001223,0.001272,0.001331,0.001403,0.001488,0.001587,0.001702,0.001840,0.002006,0.002198,0.002407,0.002634,0.002892,0.003184,0.003505,0.003854,0.004218,0.004574,0.004914,0.005249,0.005623,0.006038,0.006458,0.006878,0.007321,0.007835,0.008443,0.009138,0.009933,0.010844,0.011933,0.013187,0.014547,0.016003,0.017619,0.019578,0.021890,0.024421,0.027162,0.030238,0.033814,0.038054,0.043040,0.048869,0.055549,0.063061,0.071390,0.080544,0.090550,0.101456,0.113311,0.126160,0.140043,0.154988,0.171015,0.187214,0.203323,0.219053,0.234097,0.248143,0.263032,0.278814,0.295543,0.313275,0.332072,0.351996,0.373116,0.395503,0.419233,0.444387,0.471050,0.499313,0.529272,0.561028,0.594690,0.629466,0.660940,0.693987,0.728686,0.765120
2044,0.003360,0.000239,0.000145,0.000114,0.000094,0.000086,0.000081,0.000077,0.000074,0.000071,0.000071,0.000076,0.000088,0.000109,0.000138,0.000170,0.000204,0.000239,0.000277,0.000315,0.000357,0.000399,0.000438,0.000472,0.000502,0.000530,0.000562,0.000602,0.000651,0.000707,0.000766,0.000824,0.000877,0.000925,0.000968,0.001013,0.001062,0.001105,0.001140,0.001174,0.001212,0.001260,0.001318,0.001389,0.001474,0.001571,0.001684,0.001822,0.001986,0.002176,0.002383,0.002608,0.002864,0.003153,0.003469,0.003816,0.004175,0.004528,0.004863,0.005193,0.005561,0.005971,0.006388,0.006807,0.007251,0.007766,0.008374,0.009067,0.009856,0.010759,0.011839,0.013082,0.014431,0.015876,0.017481,0.019427,0.021724,0.024236,0.026953,0.030002,0.033543,0.037749,0.042706,0.048514,0.055177,0.062669,0.070969,0.080082,0.090034,0.100874,0.112652,0.125417,0.139210,0.154062,0.169994,0.186098,0.202112,0.217749,0.232705,0.246667,0.261467,0.277155,0.293784,0.311412,0.330096,0.349902,0.370896,0.393150,0.416739,0.441743,0.468248,0.496343,0.526123,0.557691,0.591152,0.625550,0.656828,0.689669,0.724153,0.760360
2045,0.003305,0.000236,0.000143,0.000112,0.000093,0.000085,0.000080,0.000076,0.000073,0.000070,0.000070,0.000074,0.000086,0.000108,0.000136,0.000168,0.000202,0.000238,0.000275,0.000313,0.000354,0.000396,0.000435,0.000468,0.000498,0.000526,0.000558,0.000597,0.000646,0.000701,0.000760,0.000817,0.000870,0.000917,0.000959,0.001005,0.001052,0.001095,0.001130,0.001163,0.001201,0.001248,0.001306,0.001375,0.001459,0.001555,0.001667,0.001803,0.001966,0.002155,0.002360,0.002583,0.002836,0.003121,0.003435,0.003777,0.004134,0.004482,0.004812,0.005138,0.005501,0.005905,0.006319,0.006737,0.007182,0.007698,0.008305,0.008996,0.009780,0.010675,0.011746,0.012979,0.014317,0.015752,0.017345,0.019279,0.021561,0.024054,0.026747,0.029768,0.033277,0.037448,0.042377,0.048163,0.054810,0.062281,0.070553,0.079625,0.089523,0.100297,0.112000,0.124681,0.138385,0.153145,0.168984,0.184994,0.200914,0.216459,0.231327,0.245207,0.259919,0.275514,0.292045,0.309568,0.328142,0.347830,0.368700,0.390822,0.414271,0.439128,0.465475,0.493404,0.523008,0.554388,0.587652,0.621674,0.652758,0.685395,0.719665,0.755649
2046,0.003251,0.000232,0.000141,0.000111,0.000091,0.000084,0.000079,0.000075,0.000072,0.000069,0.000069,0.000073,0.000085,0.000106,0.000135,0.000167,0.000200,0.000236,0.000273,0.000310,0.000351,0.000393,0.000432,0.000465,0.000494,0.000522,0.000554,0.000592,0.000640,0.000696,0.000754,0.000810,0.000863,0.000909,0.000951,0.000996,0.001043,0.001085,0.001120,0.001152,0.001189,0.001236,0.001293,0.001362,0.001445,0.001540,0.001650,0.001785,0.001946,0.002133,0.002336,0.002557,0.002808,0.003090,0.003400,0.003739,0.004092,0.004436,0.004762,0.005083,0.005440,0.005840,0.006250,0.006667,0.007113,0.007630,0.008238,0.008926,0.009705,0.010593,0.011654,0.012877,0.014205,0.015629,0.017210,0.019132,0.021399,0.023874,0.026544,0.029538,0.033014,0.037152,0.042052,0.047818,0.054446,0.061897,0.070140,0.079172,0.089017,0.099726,0.111354,0.123952,0.137568,0.152236,0.167983,0.183900,0.199727,0.215181,0.229961,0.243759,0.258384,0.273887,0.290320,0.307740,0.326204,0.345776,0.366523,0.388514,0.411825,0.436535,0.462727,0.490490,0.519920,0.551115,0.584182,0.617830,0.648721,0.681157,0.715215,0.750976
2047,0.003197,0.000229,0.000139,0.000109,0.000090,0.000083,0.000078,0.000074,0.000071,0.000068,0.000068,0.000072,0.000084,0.000105,0.000133,0.000165,0.000199,0.000234,0.000271,0.000308,0.000349,0.000390,0.000428,0.000461,0.000490,0.000518,0.000549,0.000587,0.000635,0.000690,0.000748,0.000804,0.000855,0.000901,0.000943,0.000987,0.001034,0.001075,0.001110,0.001141,0.001178,0.001225,0.001281,0.001349,0.001430,0.001524,0.001634,0.001767,0.001926,0.002112,0.002313,0.002532,0.002780,0.003060,0.003366,0.003702,0.004051,0.004391,0.004713,0.005029,0.005381,0.005775,0.006182,0.006599,0.007046,0.007564,0.008171,0.008857,0.009630,0.010511,0.011563,0.012776,0.014094,0.015507,0.017078,0.018987,0.021240,0.023696,0.026343,0.029310,0.032755,0.036859,0.041731,0.047476,0.054088,0.061518,0.069733,0.078724,0.088516,0.099161,0.110715,0.123232,0.136760,0.151338,0.166994,0.182818,0.198553,0.213917,0.228610,0.242327,0.256867,0.272279,0.288615,0.305932,0.324288,0.343745,0.364370,0.386232,0.409406,0.433971,0.460009,0.487610,0.516866,0.547878,0.580751,0.614027,0.644728,0.676964,0.710813,0.746353
2048,0.003145,0.000226,0.000137,0.000108,0.000089,0.000082,0.000077,0.000073,0.000070,0.000067,0.000066,0.000071,0.000083,0.000104,0.000132,0.000164,0.000197,0.000232,0.000268,0.000306,0.000346,0.000387,0.000425,0.000457,0.000486,0.000514,0.000545,0.000583,0.000630,0.000684,0.000742,0.000797,0.000848,0.000894,0.000935,0.000978,0.001024,0.001065,0.001099,0.001131,0.001167,0.001213,0.001268,0.001335,0.001416,0.001509,0.001617,0.001749,0.001907,0.002091,0.002290,0.002508,0.002753,0.003030,0.003333,0.003665,0.004010,0.004347,0.004664,0.004975,0.005322,0.005711,0.006115,0.006531,0.006979,0.007498,0.008105,0.008789,0.009557,0.010431,0.011473,0.012677,0.013984,0.015387,0.016946,0.018844,0.021083,0.023521,0.026145,0.029086,0.032499,0.036571,0.041415,0.047139,0.053733,0.061144,0.069329,0.078281,0.088021,0.098602,0.110083,0.122519,0.135961,0.150450,0.166015,0.181748,0.197392,0.212667,0.227275,0.240911,0.255366,0.270688,0.286929,0.304145,0.322394,0.341737,0.362242,0.383976,0.407015,0.431436,0.457322,0.484761,0.513847,0.544678,0.577358,0.610265,0.640778,0.672817,0.706458,0.741780
2049,0.003093,0.000223,0.000135,0.000106,0.000087,0.000080,0.000076,0.000072,0.000069,0.000066,0.000065,0.000070,0.000081,0.000102,0.000131,0.000162,0.000195,0.000230,0.000266,0.000303,0.000343,0.000384,0.000422,0.000454,0.000483,0.000510,0.000541,0.000578,0.000625,0.000679,0.000736,0.000790,0.000841,0.000886,0.000927,0.000970,0.001015,0.001056,0.001089,0.001120,0.001156,0.001201,0.001256,0.001322,0.001402,0.001494,0.001601,0.001731,0.001888,0.002070,0.002268,0.002483,0.002726,0.003000,0.003299,0.003628,0.003970,0.004303,0.004615,0.004922,0.005264,0.005648,0.006049,0.006464,0.006913,0.007433,0.008040,0.008721,0.009485,0.010351,0.011385,0.012579,0.013876,0.015269,0.016817,0.018703,0.020927,0.023348,0.025950,0.028865,0.032247,0.036287,0.041103,0.046807,0.053383,0.060773,0.068931,0.077842,0.087531,0.098050,0.109458,0.121814,0.135172,0.149572,0.165048,0.180690,0.196244,0.211431,0.225954,0.239512,0.253882,0.269115,0.285262,0.302378,0.320521,0.339752,0.360137,0.381745,0.404650,0.428929,0.454665,0.481945,0.510861,0.541513,0.574004,0.606543,0.636870,0.668713,0.702149,0.737256
2050,0.003043,0.000220,0.000133,0.000105,0.000086,0.000079,0.000075,0.000071,0.000068,0.000065,0.000064,0.000068,0.000080,0.000101,0.000129,0.000161,0.000194,0.000229,0.000264,0.000301,0.000341,0.000381,0.000419,0.000450,0.000479,0.000506,0.000536,0.000573,0.000620,0.000673,0.000730,0.000784,0.000834,0.000879,0.000919,0.000961,0.001006,0.001046,0.001079,0.001110,0.001145,0.001190,0.001244,0.001310,0.001388,0.001479,0.001585,0.001713,0.001869,0.002049,0.002246,0.002459,0.002700,0.002970,0.003267,0.003592,0.003931,0.004260,0.004568,0.004870,0.005207,0.005586,0.005983,0.006398,0.006847,0.007369,0.007976,0.008655,0.009414,0.010272,0.011297,0.012482,0.013769,0.015152,0.016689,0.018563,0.020774,0.023177,0.025757,0.028646,0.031998,0.036007,0.040796,0.046479,0.053038,0.060407,0.068536,0.077409,0.087046,0.097503,0.108839,0.121117,0.134391,0.148704,0.164092,0.179644,0.195109,0.210208,0.224649,0.238128,0.252415,0.267560,0.283614,0.300631,0.318668,0.337789,0.358056,0.379539,0.402312,0.426450,0.452037,0.479160,0.507909,0.538384,0.570687,0.602861,0.633004,0.664654,0.697887,0.732781
2051,0.002993,0.000217,0.000131,0.000103,0.000085,0.000078,0.000074,0.000070,0.000067,0.000064,0.000063,0.000067,0.000079,0.000100,0.000128,0.000159,0.000192,0.000227,0.000262,0.000299,0.000338,0.000378,0.000415,0.000447,0.000475,0.000502,0.000532,0.000569,0.000615,0.000668,0.000724,0.000777,0.000827,0.000871,0.000911,0.000953,0.000997,0.001037,0.001070,0.001100,0.001135,0.001179,0.001232,0.001297,0.001375,0.001464,0.001569,0.001696,0.001850,0.002029,0.002224,0.002435,0.002673,0.002941,0.003234,0.003556,0.003892,0.004217,0.004521,0.004818,0.005150,0.005525,0.005919,0.006333,0.006783,0.007306,0.007912,0.008589,0.009343,0.010195,0.011211,0.012386,0.013663,0.015036,0.016563,0.018425,0.020622,0.023008,0.025566,0.028431,0.031753,0.035730,0.040492,0.046155,0.052697,0.060045,0.068146,0.076980,0.086566,0.096962,0.108228,0.120428,0.133619,0.147846,0.163146,0.178610,0.193987,0.209000,0.223358,0.236759,0.250965,0.266022,0.281984,0.298903,0.316837,0.335847,0.355998,0.377358,0.399999,0.423999,0.449439,0.476406,0.504990,0.535289,0.567407,0.599218,0.629179,0.660638,0.693670,0.728353
2052,0.002944,0.000214,0.000129,0.000102,0.000084,0.000077,0.000073,0.000069,0.000066,0.000063,0.000062,0.000066,0.000078,0.000098,0.000126,0.000158,0.000191,0.000225,0.000260,0.000297,0.000336,0.000376,0.000412,0.000443,0.000472,0.000498,0.000528,0.000564,0.000610,0.000663,0.000718,0.000771,0.000820,0.000864,0.000903,0.000945,0.000989,0.001028,0.001060,0.001090,0.001124,0.001168,0.001220,0.001284,0.001361,0.001449,0.001553,0.001679,0.001832,0.002009,0.002202,0.002411,0.002648,0.002913,0.003202,0.003521,0.003853,0.004174,0.004474,0.004768,0.005094,0.005464,0.005855,0.006268,0.006719,0.007243,0.007849,0.008524,0.009273,0.010118,0.011126,0.012292,0.013559,0.014922,0.016438,0.018289,0.020473,0.022841,0.025378,0.028218,0.031511,0.035458,0.040193,0.045836,0.052359,0.059688,0.067760,0.076555,0.086092,0.096427,0.107623,0.119747,0.132856,0.146998,0.162211,0.177587,0.192877,0.207805,0.222081,0.235406,0.249530,0.264502,0.280372,0.297194,0.315026,0.333928,0.353963,0.375201,0.397713,0.421576,0.446870,0.473683,0.502104,0.532230,0.564164,0.595614,0.625395,0.656665,0.689498,0.723973
