Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
2040,0.003497,0.000238,0.000146,0.000113,0.000099,0.000088,0.000079,0.000073,0.000068,0.000065,0.000066,0.00007,0.000082,0.0001,0.000125,0.000154,0.000184,0.000219,0.000257,0.000299,0.000344,0.00039,0.000431,0.000466,0.000497,0.000525,0.000557,0.000594,0.00064,0.00069,0.000744,0.000796,0.000842,0.000881,0.000915,0.000951,0.000992,0.001032,0.001072,0.001113,0.001162,0.001222,0.001292,0.001376,0.001474,0.001583,0.001711,0.00187,0.002067,0.002296,0.002541,0.002796,0.003075,0.003378,0.003698,0.004056,0.004422,0.004737,0.004977,0.005179,0.005399,0.005688,0.006054,0.00652,0.007084,0.007743,0.00848,0.009289,0.010167,0.01114,0.012293,0.013617,0.01503,0.016518,0.01815,0.020138,0.022489,0.02504,0.027778,0.030846,0.034423,0.038713,0.043829,0.04989,0.056888,0.064774,0.073511,0.083091,0.09354,0.104914,0.117273,0.130674,0.145167,0.16079,0.177568,0.194522,0.21137,0.227801,0.24349,0.258099,0.273585,0.29,0.3074,0.325844,0.345395,0.366119,0.388086,0.411371,0.436053,0.462216,0.489949,0.519346,0.550507,0.583537,0.61855,0.655663,0.689699,0.724183,0.760393,0.798412
2041,0.00344,0.000234,0.000144,0.000111,0.000098,0.000086,0.000078,0.000072,0.000067,0.000064,0.000064,0.000069,0.00008,0.000099,0.000124,0.000152,0.000183,0.000217,0.000255,0.000297,0.000342,0.000387,0.000428,0.000462,0.000493,0.000521,0.000553,0.00059,0.000634,0.000685,0.000738,0.000789,0.000835,0.000874,0.000907,0.000943,0.000983,0.001023,0.001061,0.001102,0.00115,0.00121,0.001279,0.001362,0.001459,0.001567,0.001693,0.001851,0.002046,0.002272,0.002513,0.002766,0.003041,0.00334,0.003657,0.004011,0.004372,0.004683,0.00492,0.005117,0.005332,0.005617,0.00598,0.006445,0.00701,0.007669,0.008405,0.009211,0.010083,0.011047,0.012189,0.013501,0.014901,0.016376,0.017996,0.019971,0.022306,0.024835,0.02754,0.03057,0.034102,0.038348,0.043436,0.049491,0.056496,0.064389,0.073121,0.082677,0.093084,0.104398,0.116683,0.13,0.144406,0.159941,0.176635,0.193504,0.210267,0.226615,0.242223,0.256757,0.272162,0.288492,0.305801,0.324149,0.343598,0.364214,0.386067,0.409231,0.433785,0.459812,0.487401,0.516645,0.547644,0.580502,0.615332,0.652252,0.685948,0.720245,0.756257,0.79407
2042,0.003383,0.000231,0.000142,0.00011,0.000096,0.000085,0.000077,0.000071,0.000066,0.000063,0.000063,0.000068,0.000079,0.000098,0.000123,0.000151,0.000181,0.000215,0.000253,0.000294,0.000339,0.000384,0.000425,0.000459,0.000489,0.000517,0.000548,0.000585,0.000629,0.000679,0.000732,0.000783,0.000828,0.000866,0.000899,0.000934,0.000974,0.001013,0.001051,0.001092,0.001139,0.001198,0.001267,0.001348,0.001444,0.001551,0.001676,0.001832,0.002024,0.002248,0.002486,0.002736,0.003008,0.003304,0.003616,0.003966,0.004324,0.00463,0.004863,0.005056,0.005267,0.005546,0.005906,0.006371,0.006936,0.007596,0.008331,0.009134,0.01,0.010955,0.012086,0.013386,0.014775,0.016237,0.017843,0.019806,0.022126,0.024632,0.027306,0.030298,0.033785,0.037988,0.043049,0.049097,0.056108,0.064007,0.072733,0.082267,0.092631,0.103885,0.116096,0.129332,0.14365,0.159098,0.175709,0.192494,0.209172,0.225438,0.240966,0.255424,0.27075,0.286995,0.304215,0.322467,0.341815,0.362324,0.384064,0.407108,0.431534,0.457426,0.484872,0.513964,0.544802,0.57749,0.612139,0.648868,0.682225,0.716336,0.752153,0.789761
2043,0.003327,0.000228,0.000139,0.000108,0.000095,0.000084,0.000076,0.00007,0.000065,0.000062,0.000062,0.000067,0.000078,0.000097,0.000121,0.000149,0.000179,0.000213,0.000251,0.000292,0.000336,0.000381,0.000421,0.000455,0.000485,0.000513,0.000544,0.00058,0.000624,0.000673,0.000726,0.000776,0.000821,0.000859,0.000891,0.000926,0.000965,0.001004,0.001041,0.001081,0.001128,0.001186,0.001254,0.001334,0.00143,0.001535,0.001659,0.001812,0.002003,0.002224,0.00246,0.002707,0.002975,0.003267,0.003576,0.003922,0.004276,0.004578,0.004807,0.004996,0.005202,0.005477,0.005834,0.006298,0.006863,0.007524,0.008259,0.009059,0.009919,0.010864,0.011985,0.013274,0.01465,0.0161,0.017693,0.019643,0.021948,0.024432,0.027075,0.03003,0.033473,0.037635,0.042668,0.048709,0.055726,0.063629,0.07235,0.08186,0.092181,0.103376,0.115515,0.128668,0.142901,0.158262,0.17479,0.191491,0.208086,0.22427,0.239719,0.254102,0.269349,0.28551,0.30264,0.320799,0.340046,0.360449,0.382076,0.405001,0.429301,0.455059,0.482362,0.511304,0.541982,0.574501,0.608971,0.64551,0.678532,0.712458,0.748081,0.785485
2044,0.003272,0.000224,0.000138,0.000107,0.000094,0.000083,0.000075,0.000069,0.000064,0.000061,0.000061,0.000066,0.000077,0.000095,0.00012,0.000148,0.000178,0.000212,0.00025,0.00029,0.000334,0.000378,0.000418,0.000452,0.000481,0.000509,0.00054,0.000575,0.000619,0.000668,0.000719,0.000769,0.000814,0.000851,0.000883,0.000918,0.000956,0.000995,0.001032,0.001071,0.001117,0.001174,0.001241,0.001321,0.001415,0.00152,0.001641,0.001794,0.001982,0.0022,0.002433,0.002677,0.002943,0.003231,0.003536,0.003879,0.004228,0.004527,0.004751,0.004936,0.005138,0.005408,0.005762,0.006225,0.006792,0.007453,0.008187,0.008984,0.009838,0.010775,0.011885,0.013163,0.014526,0.015965,0.017545,0.019482,0.021773,0.024235,0.026847,0.029766,0.033165,0.037286,0.042292,0.048326,0.055347,0.063255,0.071969,0.081456,0.091734,0.10287,0.114936,0.128009,0.142156,0.157431,0.173877,0.190495,0.207006,0.223108,0.238479,0.252788,0.267955,0.284032,0.301074,0.319139,0.338287,0.358584,0.380099,0.402905,0.42708,0.452704,0.479867,0.508659,0.539178,0.571529,0.60582,0.64217,0.674914,0.70866,0.744093,0.781298
2045,0.003218,0.000221,0.000136,0.000105,0.000092,0.000082,0.000074,0.000068,0.000063,0.00006,0.00006,0.000065,0.000076,0.000094,0.000119,0.000147,0.000176,0.00021,0.000248,0.000288,0.000331,0.000375,0.000415,0.000448,0.000477,0.000505,0.000535,0.000571,0.000614,0.000662,0.000713,0.000763,0.000807,0.000844,0.000875,0.000909,0.000948,0.000985,0.001022,0.00106,0.001106,0.001162,0.001229,0.001307,0.001401,0.001504,0.001625,0.001775,0.001961,0.002177,0.002407,0.002648,0.002911,0.003196,0.003497,0.003835,0.004181,0.004476,0.004696,0.004877,0.005074,0.005341,0.005692,0.006154,0.006721,0.007383,0.008117,0.008911,0.009759,0.010687,0.011787,0.013053,0.014405,0.015831,0.017399,0.019324,0.0216,0.024041,0.026623,0.029506,0.032863,0.036942,0.041922,0.047948,0.054973,0.062884,0.071591,0.081054,0.091291,0.102368,0.114362,0.127355,0.141417,0.156608,0.172972,0.189507,0.205936,0.221957,0.237249,0.251484,0.266573,0.282568,0.299522,0.317493,0.336542,0.356735,0.378139,0.400827,0.424877,0.45037,0.477392,0.506035,0.536398,0.568581,0.602696,0.638858,0.671271,0.704835,0.740076,0.77708
2046,0.003165,0.000218,0.000134,0.000104,0.000091,0.00008,0.000073,0.000067,0.000062,0.000059,0.000059,0.000064,0.000074,0.000093,0.000118,0.000145,0.000175,0.000209,0.000246,0.000286,0.000329,0.000372,0.000412,0.000445,0.000474,0.000501,0.000531,0.000566,0.000609,0.000657,0.000707,0.000756,0.0008,0.000836,0.000867,0.000901,0.000939,0.000976,0.001012,0.00105,0.001095,0.001151,0.001216,0.001294,0.001386,0.001489,0.001608,0.001756,0.00194,0.002154,0.002382,0.00262,0.00288,0.003161,0.003458,0.003793,0.004135,0.004426,0.004642,0.00482,0.005012,0.005274,0.005622,0.006084,0.006652,0.007314,0.008047,0.008838,0.009681,0.010601,0.01169,0.012945,0.014285,0.0157,0.017255,0.019168,0.02143,0.02385,0.026402,0.02925,0.032565,0.036605,0.041558,0.047576,0.054604,0.062518,0.071217,0.080656,0.09085,0.101869,0.113793,0.126706,0.140685,0.155791,0.172074,0.188527,0.204874,0.220815,0.23603,0.250192,0.265203,0.281115,0.297982,0.315861,0.334813,0.354901,0.376196,0.398767,0.422693,0.448055,0.474938,0.503434,0.533641,0.565659,0.599598,0.635574,0.667658,0.701041,0.736093,0.772898
2047,0.003112,0.000215,0.000132,0.000102,0.00009,0.000079,0.000072,0.000066,0.000061,0.000058,0.000058,0.000063,0.000073,0.000092,0.000116,0.000144,0.000174,0.000207,0.000244,0.000283,0.000326,0.000369,0.000408,0.000441,0.00047,0.000497,0.000527,0.000562,0.000604,0.000651,0.000701,0.00075,0.000793,0.000829,0.00086,0.000893,0.00093,0.000967,0.001003,0.00104,0.001085,0.001139,0.001204,0.001281,0.001372,0.001473,0.001591,0.001738,0.00192,0.002131,0.002356,0.002592,0.002848,0.003126,0.00342,0.003751,0.004089,0.004376,0.004589,0.004763,0.004951,0.005208,0.005554,0.006015,0.006583,0.007246,0.007978,0.008767,0.009603,0.010515,0.011594,0.012838,0.014167,0.015571,0.017113,0.019014,0.021262,0.023661,0.026185,0.028998,0.032272,0.036272,0.041199,0.047209,0.05424,0.062155,0.070846,0.080261,0.090413,0.101374,0.113229,0.126063,0.139959,0.154982,0.171185,0.187556,0.203822,0.219683,0.234821,0.24891,0.263844,0.279675,0.296456,0.314243,0.333098,0.353083,0.374268,0.396725,0.420528,0.44576,0.472505,0.500856,0.530907,0.562761,0.596527,0.632319,0.664077,0.69728,0.732144,0.768752
2048,0.003061,0.000212,0.00013,0.000101,0.000088,0.000078,0.000071,0.000065,0.00006,0.000058,0.000057,0.000062,0.000072,0.00009,0.000115,0.000143,0.000172,0.000205,0.000242,0.000281,0.000324,0.000366,0.000405,0.000438,0.000466,0.000493,0.000522,0.000557,0.000599,0.000646,0.000696,0.000744,0.000786,0.000822,0.000852,0.000885,0.000922,0.000958,0.000993,0.00103,0.001074,0.001128,0.001192,0.001268,0.001358,0.001458,0.001575,0.00172,0.0019,0.002109,0.002332,0.002564,0.002818,0.003092,0.003382,0.00371,0.004044,0.004328,0.004537,0.004706,0.00489,0.005144,0.005487,0.005947,0.006516,0.007179,0.007911,0.008696,0.009527,0.010431,0.0115,0.012733,0.014051,0.015443,0.016973,0.018863,0.021096,0.023475,0.02597,0.02875,0.031983,0.035945,0.040846,0.046847,0.05388,0.061797,0.070478,0.079869,0.089979,0.100884,0.112669,0.125426,0.13924,0.15418,0.170303,0.186593,0.202778,0.21856,0.233622,0.247639,0.262497,0.278247,0.294942,0.312639,0.331397,0.351281,0.372358,0.394699,0.418381,0.443484,0.470093,0.498298,0.528196,0.559888,0.593481,0.629071,0.660525,0.693551,0.728229,0.76464
2049,0.00301,0.000209,0.000128,0.000099,0.000087,0.000077,0.00007,0.000064,0.000059,0.000057,0.000056,0.000061,0.000071,0.000089,0.000114,0.000141,0.000171,0.000204,0.00024,0.000279,0.000321,0.000364,0.000402,0.000434,0.000463,0.000489,0.000518,0.000552,0.000594,0.00064,0.00069,0.000737,0.00078,0.000815,0.000844,0.000877,0.000913,0.000949,0.000984,0.00102,0.001064,0.001117,0.00118,0.001256,0.001345,0.001443,0.001559,0.001702,0.00188,0.002087,0.002307,0.002537,0.002788,0.003059,0.003345,0.003669,0.004,0.00428,0.004485,0.004651,0.004831,0.00508,0.00542,0.00588,0.006449,0.007113,0.007844,0.008627,0.009452,0.010348,0.011407,0.01263,0.013936,0.015317,0.016835,0.018713,0.020932,0.023292,0.025759,0.028506,0.031699,0.035623,0.040498,0.04649,0.053524,0.061442,0.070114,0.07948,0.089549,0.100396,0.112113,0.124793,0.138527,0.153385,0.169428,0.185638,0.201744,0.217447,0.232433,0.246379,0.261162,0.276831,0.293441,0.311048,0.329711,0.349493,0.370463,0.392691,0.416252,0.441227,0.467701,0.495763,0.525509,0.557039,0.590462,0.625718,0.657003,0.689854,0.724346,0.760564
2050,0.002961,0.000206,0.000126,0.000098,0.000086,0.000076,0.000069,0.000063,0.000059,0.000056,0.000056,0.00006,0.00007,0.000088,0.000113,0.00014,0.000169,0.000202,0.000238,0.000277,0.000319,0.000361,0.000399,0.000431,0.000459,0.000485,0.000514,0.000548,0.000589,0.000635,0.000684,0.000731,0.000773,0.000807,0.000837,0.000869,0.000905,0.00094,0.000974,0.00101,0.001053,0.001106,0.001169,0.001243,0.001331,0.001429,0.001543,0.001685,0.001861,0.002065,0.002283,0.00251,0.002758,0.003026,0.003309,0.003629,0.003956,0.004233,0.004434,0.004597,0.004772,0.005017,0.005355,0.005814,0.006383,0.007048,0.007778,0.008558,0.009378,0.010266,0.011315,0.012528,0.013823,0.015193,0.016699,0.018565,0.020771,0.02311,0.02555,0.028265,0.03142,0.035307,0.040155,0.046138,0.053173,0.06109,0.069753,0.079094,0.089121,0.099913,0.111562,0.124166,0.137819,0.152597,0.168561,0.184692,0.200718,0.216343,0.231254,0.24513,0.259837,0.275428,0.291953,0.30947,0.328039,0.347721,0.368584,0.390699,0.414141,0.43899,0.465329,0.493249,0.522844,0.554215,0.587467,0.622392,0.653512,0.686187,0.720496,0.756521
2051,0.002912,0.000203,0.000124,0.000096,0.000085,0.000075,0.000068,0.000062,0.000058,0.000055,0.000055,0.000059,0.000069,0.000087,0.000111,0.000139,0.000168,0.0002,0.000236,0.000275,0.000316,0.000358,0.000396,0.000428,0.000455,0.000481,0.00051,0.000544,0.000584,0.00063,0.000678,0.000725,0.000766,0.0008,0.00083,0.000861,0.000897,0.000931,0.000965,0.001001,0.001043,0.001095,0.001157,0.00123,0.001317,0.001414,0.001527,0.001667,0.001841,0.002043,0.002259,0.002484,0.002729,0.002993,0.003273,0.00359,0.003913,0.004186,0.004384,0.004543,0.004714,0.004956,0.005291,0.005749,0.006319,0.006984,0.007713,0.008491,0.009305,0.010185,0.011225,0.012427,0.013712,0.01507,0.016565,0.01842,0.020612,0.022932,0.025345,0.028028,0.031145,0.034995,0.039818,0.045792,0.052826,0.060743,0.069395,0.078711,0.088697,0.099433,0.111015,0.123545,0.137118,0.151815,0.167702,0.183753,0.199701,0.215249,0.230086,0.243891,0.258524,0.274036,0.290478,0.307906,0.326381,0.345964,0.366722,0.388725,0.412048,0.436771,0.462977,0.490756,0.520201,0.551414,0.584498,0.619094,0.650049,0.682552,0.716679,0.752513
2052,0.002864,0.0002,0.000123,0.000095,0.000084,0.000074,0.000067,0.000061,0.000057,0.000054,0.000054,0.000058,0.000068,0.000086,0.00011,0.000137,0.000166,0.000199,0.000235,0.000273,0.000314,0.000355,0.000393,0.000424,0.000452,0.000478,0.000506,0.000539,0.000579,0.000625,0.000673,0.000719,0.00076,0.000793,0.000822,0.000853,0.000888,0.000923,0.000956,0.000991,0.001033,0.001084,0.001145,0.001218,0.001304,0.0014,0.001511,0.00165,0.001822,0.002022,0.002235,0.002458,0.0027,0.002961,0.003237,0.003551,0.003871,0.00414,0.004334,0.00449,0.004657,0.004895,0.005227,0.005685,0.006255,0.006921,0.007649,0.008424,0.009233,0.010105,0.011136,0.012327,0.013602,0.014949,0.016433,0.018276,0.020455,0.022756,0.025143,0.027794,0.030874,0.034688,0.039486,0.04545,0.052484,0.060398,0.06904,0.078331,0.088276,0.098957,0.110473,0.122928,0.136423,0.151041,0.16685,0.182823,0.198692,0.214164,0.228927,0.242662,0.257222,0.272655,0.289015,0.306356,0.324737,0.344221,0.364874,0.386767,0.409973,0.434571,0.460646,0.488284,0.517581,0.548636,0.581554,0.615825,0.646616,0.678947,0.712894,0.748539
2053,0.002817,0.000197,0.000121,0.000094,0.000082,0.000073,0.000066,0.00006,0.000056,0.000053,0.000053,0.000057,0.000067,0.000085,0.000109,0.000136,0.000165,0.000197,0.000233,0.000271,0.000311,0.000353,0.00039,0.000421,0.000448,0.000474,0.000502,0.000535,0.000575,0.000619,0.000667,0.000713,0.000753,0.000787,0.000815,0.000846,0.00088,0.000914,0.000947,0.000982,0.001023,0.001074,0.001134,0.001206,0.001291,0.001386,0.001496,0.001633,0.001803,0.002001,0.002212,0.002432,0.002671,0.00293,0.003202,0.003512,0.003829,0.004095,0.004286,0.004438,0.004601,0.004835,0.005165,0.005622,0.006192,0.006858,0.007586,0.008358,0.009161,0.010026,0.011048,0.012229,0.013493,0.01483,0.016302,0.018135,0.0203,0.022582,0.024943,0.027564,0.030607,0.034385,0.039159,0.045113,0.052145,0.060058,0.068688,0.077953,0.087858,0.098485,0.109935,0.122317,0.135734,0.150273,0.166005,0.1819,0.197692,0.213088,0.227778,0.241444,0.255931,0.271287,0.287564,0.304818,0.323107,0.342493,0.363043,0.384825,0.407915,0.43239,0.458333,0.485833,0.514983,0.545882,0.578635,0.612582,0.643212,0.675372,0.709141,0.744598
2054,0.00277,0.000195,0.000119,0.000092,0.000081,0.000072,0.000065,0.00006,0.000055,0.000052,0.000052,0.000056,0.000066,0.000084,0.000108,0.000135,0.000164,0.000196,0.000231,0.000269,0.000309,0.00035,0.000387,0.000418,0.000445,0.00047,0.000498,0.00053,0.00057,0.000614,0.000661,0.000707,0.000747,0.00078,0.000808,0.000838,0.000872,0.000906,0.000938,0.000972,0.001013,0.001063,0.001123,0.001194,0.001278,0.001372,0.00148,0.001616,0.001785,0.00198,0.002189,0.002407,0.002643,0.002899,0.003168,0.003474,0.003788,0.00405,0.004238,0.004386,0.004546,0.004776,0.005103,0.005559,0.00613,0.006797,0.007524,0.008293,0.009091,0.009948,0.010961,0.012133,0.013386,0.014713,0.016174,0.017995,0.020147,0.022411,0.024746,0.027337,0.030344,0.034088,0.038836,0.04478,0.051811,0.059721,0.068339,0.077579,0.087444,0.098016,0.109401,0.12171,0.135051,0.149511,0.165167,0.180986,0.196701,0.212021,0.226638,0.240236,0.254651,0.26993,0.286125,0.303293,0.32149,0.34078,0.361227,0.3829,0.405874,0.430227,0.45604,0.483403,0.512407,0.543151,0.57574,0.609367,0.639836,0.671828,0.705419,0.74069
2055,0.002725,0.000192,0.000118,0.000091,0.00008,0.000071,0.000064,0.000059,0.000055,0.000052,0.000051,0.000055,0.000065,0.000083,0.000107,0.000134,0.000162,0.000194,0.000229,0.000266,0.000307,0.000347,0.000384,0.000415,0.000441,0.000466,0.000494,0.000526,0.000565,0.000609,0.000656,0.000701,0.00074,0.000773,0.000801,0.000831,0.000864,0.000897,0.000929,0.000963,0.001003,0.001053,0.001112,0.001182,0.001265,0.001358,0.001465,0.0016,0.001766,0.00196,0.002166,0.002382,0.002616,0.002868,0.003134,0.003437,0.003747,0.004006,0.00419,0.004336,0.004491,0.004718,0.005043,0.005498,0.006069,0.006736,0.007462,0.008229,0.009022,0.009872,0.010875,0.012037,0.013281,0.014597,0.016047,0.017857,0.019996,0.022241,0.024552,0.027113,0.030085,0.033795,0.038519,0.044452,0.051481,0.059387,0.067994,0.077208,0.087032,0.097551,0.108871,0.121109,0.134373,0.148757,0.164337,0.180079,0.195717,0.210963,0.225508,0.239039,0.253381,0.268584,0.284699,0.301781,0.319888,0.339081,0.359426,0.380991,0.403851,0.428082,0.453767,0.480993,0.509852,0.540443,0.57287,0.60618,0.636489,0.668313,0.701729,0.736815
2056,0.00268,0.000189,0.000116,0.00009,0.000079,0.00007,0.000063,0.000058,0.000054,0.000051,0.00005,0.000054,0.000064,0.000082,0.000106,0.000132,0.000161,0.000193,0.000228,0.000264,0.000304,0.000345,0.000381,0.000411,0.000438,0.000463,0.00049,0.000522,0.000561,0.000604,0.00065,0.000695,0.000734,0.000766,0.000794,0.000823,0.000857,0.000889,0.000921,0.000954,0.000994,0.001042,0.001101,0.00117,0.001252,0.001344,0.00145,0.001583,0.001748,0.00194,0.002144,0.002357,0.002588,0.002838,0.0031,0.0034,0.003707,0.003963,0.004144,0.004286,0.004438,0.00466,0.004983,0.005438,0.006009,0.006676,0.007401,0.008165,0.008953,0.009796,0.010791,0.011943,0.013176,0.014483,0.015922,0.017721,0.019847,0.022075,0.024361,0.026893,0.02983,0.033506,0.038206,0.044129,0.051155,0.059057,0.067651,0.07684,0.086623,0.097089,0.108346,0.120513,0.133702,0.148008,0.163514,0.17918,0.194742,0.209914,0.224388,0.237851,0.252122,0.267249,0.283284,0.300281,0.318298,0.337396,0.35764,0.379098,0.401844,0.425955,0.451512,0.478603,0.507319,0.537758,0.570024,0.603018,0.633169,0.664828,0.698069,0.732973
2057,0.002636,0.000187,0.000114,0.000089,0.000078,0.000069,0.000062,0.000057,0.000053,0.00005,0.000049,0.000053,0.000063,0.000081,0.000104,0.000131,0.00016,0.000191,0.000226,0.000262,0.000302,0.000342,0.000378,0.000408,0.000434,0.000459,0.000486,0.000518,0.000556,0.000599,0.000645,0.000689,0.000728,0.00076,0.000787,0.000816,0.000849,0.000881,0.000912,0.000945,0.000984,0.001032,0.00109,0.001159,0.00124,0.00133,0.001435,0.001567,0.00173,0.00192,0.002122,0.002333,0.002561,0.002808,0.003067,0.003364,0.003668,0.00392,0.004098,0.004237,0.004385,0.004604,0.004924,0.005378,0.00595,0.006617,0.007342,0.008103,0.008886,0.009721,0.010707,0.01185,0.013074,0.01437,0.015798,0.017587,0.019701,0.02191,0.024172,0.026676,0.029579,0.033222,0.037898,0.04381,0.050832,0.05873,0.067311,0.076474,0.086218,0.096631,0.107825,0.119921,0.133036,0.147266,0.162697,0.178288,0.193776,0.208873,0.223277,0.236673,0.250874,0.265926,0.281882,0.298795,0.316722,0.335726,0.355869,0.377221,0.399854,0.423846,0.449276,0.476233,0.504807,0.535095,0.567201,0.599884,0.629878,0.661372,0.69444,0.729162
2058,0.002592,0.000184,0.000113,0.000087,0.000077,0.000068,0.000061,0.000056,0.000052,0.000049,0.000049,0.000052,0.000062,0.00008,0.000103,0.00013,0.000158,0.00019,0.000224,0.00026,0.0003,0.000339,0.000375,0.000405,0.000431,0.000455,0.000482,0.000514,0.000552,0.000594,0.00064,0.000683,0.000722,0.000753,0.00078,0.000809,0.000841,0.000873,0.000904,0.000936,0.000975,0.001022,0.001079,0.001147,0.001227,0.001317,0.001421,0.001551,0.001712,0.0019,0.0021,0.002309,0.002535,0.002779,0.003035,0.003328,0.003629,0.003878,0.004052,0.004188,0.004333,0.004548,0.004866,0.005319,0.005891,0.006559,0.007283,0.008041,0.008819,0.009648,0.010625,0.011759,0.012972,0.014259,0.015676,0.017454,0.019556,0.021748,0.023986,0.026462,0.029332,0.032942,0.037595,0.043496,0.050514,0.058407,0.066974,0.076111,0.085815,0.096176,0.107308,0.119335,0.132375,0.146531,0.161888,0.177404,0.192817,0.207842,0.222175,0.235505,0.249636,0.264614,0.280491,0.29732,0.315159,0.334069,0.354113,0.37536,0.397881,0.421754,0.44706,0.473883,0.502316,0.532455,0.564402,0.596775,0.626614,0.657945,0.690842,0.725384
2059,0.00255,0.000181,0.000111,0.000086,0.000076,0.000067,0.000061,0.000056,0.000051,0.000048,0.000048,0.000051,0.000061,0.000079,0.000102,0.000129,0.000157,0.000188,0.000222,0.000258,0.000297,0.000337,0.000372,0.000402,0.000428,0.000452,0.000478,0.000509,0.000547,0.000589,0.000634,0.000677,0.000715,0.000747,0.000773,0.000801,0.000833,0.000865,0.000895,0.000927,0.000965,0.001012,0.001069,0.001136,0.001215,0.001303,0.001406,0.001535,0.001695,0.00188,0.002078,0.002285,0.002509,0.00275,0.003003,0.003293,0.003591,0.003837,0.004008,0.00414,0.004282,0.004493,0.004809,0.005261,0.005833,0.006502,0.007224,0.00798,0.008753,0.009575,0.010544,0.011668,0.012872,0.014149,0.015556,0.017324,0.019412,0.021587,0.023803,0.026251,0.029089,0.032667,0.037296,0.043185,0.050199,0.058086,0.06664,0.075751,0.085416,0.095725,0.106795,0.118753,0.131721,0.145802,0.161086,0.176527,0.191867,0.206819,0.221082,0.234347,0.248408,0.263313,0.279111,0.295858,0.313609,0.332426,0.352372,0.373514,0.395925,0.41968,0.444861,0.471553,0.499846,0.529837,0.561627,0.593693,0.623378,0.654546,0.687274,0.721637
2060,0.002508,0.000179,0.00011,0.000085,0.000075,0.000066,0.00006,0.000055,0.000051,0.000048,0.000047,0.00005,0.00006,0.000078,0.000101,0.000128,0.000156,0.000187,0.000221,0.000256,0.000295,0.000334,0.000369,0.000399,0.000424,0.000448,0.000474,0.000505,0.000543,0.000585,0.000629,0.000672,0.000709,0.00074,0.000766,0.000794,0.000826,0.000857,0.000887,0.000918,0.000956,0.001003,0.001058,0.001124,0.001203,0.00129,0.001392,0.001519,0.001677,0.001861,0.002057,0.002262,0.002483,0.002721,0.002971,0.003259,0.003553,0.003796,0.003964,0.004093,0.004231,0.004439,0.004753,0.005204,0.005776,0.006445,0.007167,0.00792,0.008688,0.009503,0.010464,0.011579,0.012773,0.01404,0.015438,0.017195,0.019271,0.021429,0.023622,0.026043,0.028849,0.032396,0.037001,0.042879,0.049888,0.057769,0.066309,0.075394,0.085019,0.095277,0.106286,0.118176,0.131072,0.145079,0.16029,0.175658,0.190924,0.205805,0.219999,0.233199,0.247191,0.262022,0.277744,0.294408,0.312073,0.330797,0.350645,0.371683,0.393984,0.417624,0.442681,0.469242,0.497396,0.52724,0.558875,0.590636,0.620168,0.651176,0.683735,0.717922
2061,0.002467,0.000176,0.000108,0.000084,0.000074,0.000065,0.000059,0.000054,0.00005,0.000047,0.000046,0.00005,0.000059,0.000077,0.0001,0.000127,0.000154,0.000185,0.000219,0.000255,0.000293,0.000332,0.000366,0.000396,0.000421,0.000445,0.000471,0.000501,0.000538,0.00058,0.000624,0.000666,0.000703,0.000734,0.000759,0.000787,0.000818,0.000849,0.000879,0.00091,0.000947,0.000993,0.001048,0.001113,0.001191,0.001277,0.001378,0.001504,0.00166,0.001842,0.002036,0.002239,0.002458,0.002693,0.00294,0.003224,0.003516,0.003755,0.00392,0.004047,0.004181,0.004386,0.004697,0.005148,0.00572,0.006389,0.00711,0.007861,0.008624,0.009432,0.010385,0.011491,0.012676,0.013933,0.015321,0.017067,0.019132,0.021273,0.023443,0.025838,0.028613,0.032128,0.036711,0.042577,0.049581,0.057455,0.065981,0.07504,0.084625,0.094832,0.105781,0.117604,0.130428,0.144362,0.159501,0.174796,0.18999,0.204799,0.218924,0.23206,0.245984,0.260743,0.276387,0.29297,0.310549,0.329181,0.348932,0.369868,0.39206,0.415584,0.440519,0.46695,0.494967,0.524665,0.556145,0.587605,0.616985,0.647835,0.680226,0.714238
